Partido;Local;Equipo;Conferencia;Nivel;ConfRival;NivelRival;Puntos;Ptsencontra;Ganador;T2A;T2I;T3A;T3I;TLA;TLI;Reb;RebO;RebD;Asist;Robos;Tapones;Perdidas;Ptsperdida;Ptscontrataque;Ptszona;Faltas;Tecnicas;Intecionales;T2AR;T2IR;T3AR;T3IR;TLAR;TLIR;RebR;RebOR;RebDR;AsistR;RobosR;TaponesR;PerdidasR;PtsperdidaR;PtscontrataqueR;PtszonaR;FaltasR;TecnicasR;IntencionalesR
400975508;L;Wizards;0;2;0;2;122;119;V;44;85;10;30;24;26;50;12;32;30;10;2;16;22;16;42;21;1;0;44;83;12;29;19;24;37;8;24;20;7;3;18;23;5;46;26;0;0
400975509;Vis;Bucks;0;2;1;2;89;108;D;32;85;62;29;19;25;53;15;28;19;6;1;15;14;10;42;21;1;0;42;78;71;19;17;20;45;4;35;27;8;7;14;17;7;50;15;1;0
400975509;L;Timberwolves;1;2;0;2;108;89;V;42;78;71;19;17;20;45;4;35;27;8;7;14;17;7;50;15;1;0;32;85;62;29;19;25;53;15;28;19;6;1;15;14;10;42;21;1;0
400975510;Vis;Rockets;1;2;1;2;102;91;D;37;83;14;42;14;17;44;7;31;20;10;7;9;4;15;30;16;0;0;35;83;62;24;15;17;55;9;37;21;7;5;16;27;6;48;12;1;0
400975510;L;Spurs;1;2;1;2;91;102;V;35;83;62;24;15;17;55;9;37;21;7;5;16;27;6;48;12;1;0;37;83;14;42;14;17;44;7;31;20;10;7;9;4;15;30;16;0;0
400975511;Vis;Thunder;1;1;1;1;124;127;V;51;98;92;28;13;17;48;9;31;34;5;6;7;11;23;66;18;0;0;50;97;15;38;12;17;55;9;34;32;3;10;11;18;22;48;17;0;0
400975511;L;Nuggets;1;1;1;1;127;124;D;50;97;15;38;12;17;55;9;34;32;3;10;11;18;22;48;17;0;0;51;98;92;28;13;17;48;9;31;34;5;6;7;11;23;66;18;0;0
400975512;Vis;Pacers;0;2;0;1;126;133;V;44;87;12;29;26;28;37;7;24;21;10;6;11;14;6;48;25;1;0;44;83;15;33;30;34;51;11;32;27;5;2;15;22;4;46;21;0;0
400975512;L;Hornets;0;1;0;2;133;126;D;44;83;15;33;30;34;51;11;32;27;5;2;15;22;4;46;21;0;0;44;87;12;29;26;28;37;7;24;21;10;6;11;14;6;48;25;1;0
400975513;Vis;Hawks;0;0;0;2;110;119;V;34;80;11;31;31;34;45;4;32;21;6;4;12;13;7;34;18;2;0;45;89;11;24;18;20;50;7;35;26;8;3;11;15;16;48;23;1;0
400975513;L;Celtics;0;2;0;0;119;110;D;45;89;11;24;18;20;50;7;35;26;8;3;11;15;16;48;23;1;0;34;80;11;31;31;34;45;4;32;21;6;4;12;13;7;34;18;2;0
400975514;Vis;Lakers;1;0;0;0;102;99;D;39;92;10;26;14;20;65;18;38;21;5;6;16;13;15;56;18;0;0;37;82;92;29;16;23;46;5;33;20;7;8;12;14;5;52;18;0;0
400975514;L;Nets;0;0;1;0;99;102;V;37;82;92;29;16;23;46;5;33;20;7;8;12;14;5;52;18;0;0;39;92;10;26;14;20;65;18;38;21;5;6;16;13;15;56;18;0;0
400975515;Vis;Trail Blazers;1;1;0;2;105;130;V;37;73;72;21;24;33;48;4;32;20;4;2;11;19;7;52;15;0;0;46;99;19;40;19;21;52;17;25;21;5;4;6;10;16;38;23;0;0
400975515;L;Raptors;0;2;1;1;130;105;D;46;99;19;40;19;21;52;17;25;21;5;4;6;10;16;38;23;0;0;37;73;72;21;24;33;48;4;32;20;4;2;11;19;7;52;15;0;0
400975516;Vis;Heat;0;1;0;1;97;103;V;34;87;12;37;17;26;62;16;33;20;3;5;12;12;11;36;16;1;0;42;85;82;24;11;15;47;9;30;28;9;4;10;12;16;60;23;0;0
400975516;L;76ers;0;1;0;1;103;97;D;42;85;82;24;11;15;47;9;30;28;9;4;10;12;16;60;23;0;0;34;87;12;37;17;26;62;16;33;20;3;5;12;12;11;36;16;1;0
400975517;Vis;Knicks;0;0;0;2;90;92;V;36;89;52;25;13;17;64;18;39;24;7;4;19;18;6;52;21;3;0;33;76;72;24;19;26;43;4;32;18;10;8;11;11;11;40;21;1;0
400975517;L;Bucks;0;2;0;0;92;90;D;33;76;72;24;19;26;43;4;32;18;10;8;11;11;11;40;21;1;0;36;89;52;25;13;17;64;18;39;24;7;4;19;18;6;52;21;3;0
400975518;Vis;Pelicans;1;1;1;1;114;100;D;46;90;13;24;91;13;53;5;36;30;10;2;16;24;19;56;20;1;0;37;97;93;36;17;20;58;15;37;24;6;5;16;19;28;48;18;2;0
400975518;L;Thunder;1;1;1;1;100;114;V;37;97;93;36;17;20;58;15;37;24;6;5;16;19;28;48;18;2;0;46;90;13;24;91;13;53;5;36;30;10;2;16;24;19;56;20;1;0
400975519;Vis;Jazz;1;1;1;0;129;97;D;51;90;15;29;12;17;55;9;42;30;7;6;11;11;6;58;21;0;0;36;87;93;33;16;19;43;6;26;19;7;5;12;16;5;46;25;0;0
400975519;L;Suns;1;0;1;1;97;129;V;36;87;93;33;16;19;43;6;26;19;7;5;12;16;5;46;25;0;0;51;90;15;29;12;17;55;9;42;30;7;6;11;11;6;58;21;0;0
400975520;Vis;Warriors;1;2;1;0;119;104;V;44;80;17;33;14;16;55;7;44;25;8;4;25;19;17;44;19;0;0;42;95;10;25;10;15;41;6;27;22;16;3;13;17;15;56;14;1;0
400975520;L;Kings;1;0;1;2;104;119;D;42;95;10;25;10;15;41;6;27;22;16;3;13;17;15;56;14;1;0;44;80;17;33;14;16;55;7;44;25;8;4;25;19;17;44;19;0;0
400975521;Vis;Bulls;0;0;1;1;103;113;D;35;97;12;37;21;21;54;13;35;22;6;4;12;11;19;36;20;0;0;40;88;92;25;24;28;60;10;44;23;4;5;14;13;33;52;18;0;0
400975521;L;Clippers;1;1;0;0;113;103;V;40;88;92;25;24;28;60;10;44;23;4;5;14;13;33;52;18;0;0;35;97;12;37;21;21;54;13;35;22;6;4;12;11;19;36;20;0;0
400975522;Vis;Heat;0;1;0;1;107;111;D;44;91;14;36;57;57;37;7;26;30;13;4;12;8;10;50;14;1;0;44;84;92;26;14;17;55;13;36;23;7;5;18;24;18;60;12;1;0
400975522;L;Pistons;0;1;0;1;111;107;V;44;84;92;26;14;17;55;13;36;23;7;5;18;24;18;60;12;1;0;44;91;14;36;57;57;37;7;26;30;13;4;12;8;10;50;14;1;0
400975523;Vis;76ers;0;1;0;2;92;100;D;33;87;10;32;16;24;58;15;34;21;8;2;18;22;5;36;21;0;0;35;79;92;27;21;25;52;6;36;25;15;8;14;16;19;32;19;0;0
400975523;L;Pacers;0;2;0;1;100;92;V;35;79;92;27;21;25;52;6;36;25;15;8;14;16;19;32;19;0;0;33;87;10;32;16;24;58;15;34;21;8;2;18;22;5;36;21;0;0
400975524;Vis;Wizards;0;2;0;0;115;98;V;46;85;72;26;16;18;45;12;26;35;14;6;15;18;12;44;19;0;0;34;77;10;32;20;22;41;10;25;17;12;4;20;15;15;46;15;2;0
400975524;L;Magic;0;0;0;2;98;115;D;34;77;10;32;20;22;41;10;25;17;12;4;20;15;15;46;15;2;0;46;85;72;26;16;18;45;12;26;35;14;6;15;18;12;44;19;0;0
400975525;Vis;Rockets;1;2;0;2;120;88;V;44;93;19;51;13;16;57;6;47;28;6;5;9;4;11;44;19;0;0;34;87;83;30;12;16;52;5;42;22;4;3;11;10;16;44;16;0;0
400975525;L;Cavaliers;0;2;1;2;88;120;D;34;87;83;30;12;16;52;5;42;22;4;3;11;10;16;44;16;0;0;44;93;19;51;13;16;57;6;47;28;6;5;9;4;11;44;19;0;0
400975526;Vis;Pelicans;1;1;1;2;107;118;D;42;101;83;33;15;17;53;18;33;23;9;8;13;19;11;50;11;0;0;48;95;10;21;12;16;59;12;38;21;9;3;15;18;19;58;13;0;0
400975526;L;Timberwolves;1;2;1;1;118;107;V;48;95;10;21;12;16;59;12;38;21;9;3;15;18;19;58;13;0;0;42;101;83;33;15;17;53;18;33;23;9;8;13;19;11;50;11;0;0
400975527;Vis;Jazz;1;1;1;2;120;111;D;39;69;12;23;30;36;44;5;32;26;6;5;18;21;13;38;19;0;0;44;91;10;26;13;18;44;11;25;25;9;5;12;22;8;48;27;0;0
400975527;L;Spurs;1;2;1;1;111;120;V;44;91;10;26;13;18;44;11;25;25;9;5;12;22;8;48;27;0;0;39;69;12;23;30;36;44;5;32;26;6;5;18;21;13;38;19;0;0
400975528;Vis;Warriors;1;2;1;1;108;115;V;43;86;83;31;14;23;53;11;31;28;9;10;14;15;17;48;23;3;0;39;91;12;29;25;29;55;16;32;28;7;0;16;19;15;44;17;0;0
400975528;L;Nuggets;1;1;1;2;115;108;D;39;91;12;29;25;29;55;16;32;28;7;0;16;19;15;44;17;0;0;43;86;83;31;14;23;53;11;31;28;9;10;14;15;17;48;23;3;0
400975529;Vis;Mavericks;1;0;1;0;106;99;V;41;83;13;41;11;14;46;9;27;28;8;0;14;19;9;48;12;0;0;43;82;82;27;56;56;39;7;25;23;11;3;16;13;7;44;21;0;0
400975529;L;Kings;1;0;1;0;99;106;D;43;82;82;27;56;56;39;7;25;23;11;3;16;13;7;44;21;0;0;41;83;13;41;11;14;46;9;27;28;8;0;14;19;9;48;12;0;0
400975530;Vis;Trail Blazers;1;1;0;2;96;97;V;36;91;13;31;11;14;52;10;36;21;4;9;8;7;5;40;17;0;0;35;85;15;36;12;17;61;9;42;24;3;6;11;12;3;22;16;1;0
400975530;L;Celtics;0;2;1;1;97;96;D;35;85;15;36;12;17;61;9;42;24;3;6;11;12;3;22;16;1;0;36;91;13;31;11;14;52;10;36;21;4;9;8;7;5;40;17;0;0
400975531;Vis;Bucks;0;2;0;0;109;94;D;42;81;81;19;17;21;56;14;40;19;3;7;14;19;11;40;16;0;0;37;90;92;29;11;14;43;11;25;25;5;1;9;8;11;54;19;1;0
400975531;L;Nets;0;0;0;2;94;109;V;37;90;92;29;11;14;43;11;25;25;5;1;9;8;11;54;19;1;0;42;81;81;19;17;21;56;14;40;19;3;7;14;19;11;40;16;0;0
400975532;Vis;Hawks;0;0;0;0;99;96;D;35;87;15;33;14;19;55;13;31;25;6;3;16;18;7;34;12;2;0;41;94;52;23;91;15;61;16;32;16;10;8;15;15;5;40;16;0;0
400975532;L;Knicks;0;0;0;0;96;99;V;41;94;52;23;91;15;61;16;32;16;10;8;15;15;5;40;16;0;0;35;87;15;33;14;19;55;13;31;25;6;3;16;18;7;34;12;2;0
400975533;Vis;Grizzlies;1;0;0;2;86;101;D;29;81;82;25;20;23;52;13;32;17;7;6;19;23;12;36;23;0;0;41;89;63;35;13;15;53;10;34;21;13;7;12;12;21;62;20;0;0
400975533;L;Raptors;0;2;1;0;101;86;V;41;89;63;35;13;15;53;10;34;21;13;7;12;12;21;62;20;0;0;29;81;82;25;20;23;52;13;32;17;7;6;19;23;12;36;23;0;0
400975534;Vis;Lakers;1;0;1;1;108;104;D;42;86;13;30;11;18;49;8;32;24;6;7;19;20;8;52;20;1;0;40;89;72;25;17;25;59;13;33;17;13;6;18;20;21;54;18;4;0
400975534;L;Thunder;1;1;1;0;104;108;V;40;89;72;25;17;25;59;13;33;17;13;6;18;20;21;54;18;4;0;42;86;13;30;11;18;49;8;32;24;6;7;19;20;8;52;20;1;0
400975535;Vis;Hornets;0;1;1;0;115;110;D;40;96;10;38;25;29;53;13;30;24;12;6;8;13;9;36;17;0;0;41;77;15;29;13;13;43;2;37;24;4;4;19;27;13;40;25;2;1
400975535;L;Suns;1;0;0;1;110;115;V;41;77;15;29;13;13;43;2;37;24;4;4;19;27;13;40;25;2;1;40;96;10;38;25;29;53;13;30;24;12;6;8;13;9;36;17;0;0
400975536;Vis;Trail Blazers;1;1;0;1;91;111;V;37;94;10;33;78;78;48;13;32;18;9;5;13;12;8;50;14;1;0;44;88;15;30;81;12;58;10;41;36;7;4;14;14;9;42;14;0;0
400975536;L;Pistons;0;1;1;1;111;91;D;44;88;15;30;81;12;58;10;41;36;7;4;14;14;9;42;14;0;0;37;94;10;33;78;78;48;13;32;18;9;5;13;12;8;50;14;1;0
400975537;Vis;Wizards;0;2;0;2;111;102;V;45;82;72;25;14;17;49;7;36;29;8;1;14;11;18;52;23;2;0;37;80;12;29;16;25;43;8;27;19;6;2;16;30;9;42;18;0;0
400975537;L;Pacers;0;2;0;2;102;111;D;37;80;12;29;16;25;43;8;27;19;6;2;16;30;9;42;18;0;0;45;82;72;25;14;17;49;7;36;29;8;1;14;11;18;52;23;2;0
400975538;Vis;Magic;0;0;0;1;111;109;V;41;84;13;30;16;19;45;5;34;25;8;5;11;16;11;44;26;2;0;40;93;32;23;26;35;63;17;36;21;5;4;12;10;10;62;19;0;0
400975538;L;Heat;0;1;0;0;109;111;D;40;93;32;23;26;35;63;17;36;21;5;4;12;10;10;62;19;0;0;41;84;13;30;16;19;45;5;34;25;8;5;11;16;11;44;26;2;0
400975539;Vis;Jazz;1;1;1;1;133;109;D;52;89;14;21;15;17;50;9;36;29;6;5;15;17;11;60;18;1;0;47;93;82;22;71;13;41;6;24;24;10;6;14;20;13;60;15;0;0
400975539;L;Pelicans;1;1;1;1;109;133;V;47;93;82;22;71;13;41;6;24;24;10;6;14;20;13;60;15;0;0;52;89;14;21;15;17;50;9;36;29;6;5;15;17;11;60;18;1;0
400975540;Vis;Hornets;0;1;1;1;104;121;D;39;77;11;26;15;24;40;5;31;21;7;1;10;14;6;48;16;0;0;46;81;18;34;11;13;44;5;36;30;10;2;11;15;15;52;15;0;1
400975540;L;Nuggets;1;1;0;1;121;104;V;46;81;18;34;11;13;44;5;36;30;10;2;11;15;15;52;15;0;1;39;77;11;26;15;24;40;5;31;21;7;1;10;14;6;48;16;0;0
400975541;Vis;Bulls;0;0;1;0;98;104;D;32;80;14;36;20;24;51;9;37;20;6;1;12;13;6;24;21;2;0;37;84;11;32;19;25;54;9;36;22;5;5;11;8;10;42;17;0;0
400975541;L;Kings;1;0;0;0;104;98;V;37;84;11;32;19;25;54;9;36;22;5;5;11;8;10;42;17;0;0;32;80;14;36;20;24;51;9;37;20;6;1;12;13;6;24;21;2;0
400975542;Vis;Mavericks;1;0;1;1;101;104;V;33;80;17;42;18;20;49;7;31;22;5;5;20;17;8;20;23;1;0;42;87;10;27;10;12;47;5;34;28;10;3;13;9;16;48;16;2;0
400975542;L;Clippers;1;1;1;0;104;101;D;42;87;10;27;10;12;47;5;34;28;10;3;13;9;16;48;16;2;0;33;80;17;42;18;20;49;7;31;22;5;5;20;17;8;20;23;1;0
400975543;Vis;Cavaliers;0;2;0;0;98;116;D;36;84;12;37;14;20;44;9;27;19;4;4;14;21;18;38;24;0;0;46;88;62;22;18;27;61;12;38;27;7;8;13;13;7;70;16;0;0
400975543;L;Magic;0;0;0;2;116;98;V;46;88;62;22;18;27;61;12;38;27;7;8;13;13;7;70;16;0;0;36;84;12;37;14;20;44;9;27;19;4;4;14;21;18;38;24;0;0
400975544;Vis;Celtics;0;2;0;2;91;111;D;33;83;10;23;15;20;50;9;29;21;3;3;17;17;9;34;19;0;0;40;80;17;36;14;17;48;5;35;29;10;4;15;18;20;38;18;0;0
400975544;L;Raptors;0;2;0;2;111;91;V;40;80;17;36;14;17;48;5;35;29;10;4;15;18;20;38;18;0;0;33;83;10;23;15;20;50;9;29;21;3;3;17;17;9;34;19;0;0
400975545;Vis;Grizzlies;1;0;0;0;82;108;D;34;79;42;22;10;13;49;9;28;23;7;5;27;38;8;32;24;0;0;42;83;82;25;16;21;45;8;28;29;13;5;14;9;11;34;16;1;0
400975545;L;Hawks;0;0;1;0;108;82;V;42;83;82;25;16;21;45;8;28;29;13;5;14;9;11;34;16;1;0;34;79;42;22;10;13;49;9;28;23;7;5;27;38;8;32;24;0;0
400975546;Vis;Rockets;1;2;0;0;123;113;V;45;81;16;33;17;21;45;8;32;16;7;7;11;12;10;50;14;0;0;41;85;16;35;15;17;41;10;27;24;8;2;11;11;15;50;17;0;0
400975546;L;Nets;0;0;1;2;113;123;D;41;85;16;35;15;17;41;10;27;24;8;2;11;11;15;50;17;0;0;45;81;16;33;17;21;45;8;32;16;7;7;11;12;10;50;14;0;0
400975547;Vis;Bucks;0;2;0;0;103;89;D;37;82;82;26;21;27;49;8;35;23;11;6;15;18;12;34;17;0;0;37;89;52;23;10;15;59;11;36;20;5;6;20;28;9;48;19;1;0
400975547;L;Knicks;0;0;0;2;89;103;V;37;89;52;23;10;15;59;11;36;20;5;6;20;28;9;48;19;1;0;37;82;82;26;21;27;49;8;35;23;11;6;15;18;12;34;17;0;0
400975548;Vis;Wizards;0;2;0;1;102;115;V;41;93;72;27;13;18;48;16;23;23;14;2;12;16;10;44;18;1;0;45;82;14;28;11;14;49;12;33;27;9;4;17;22;4;46;14;0;0
400975548;L;76ers;0;1;0;2;115;102;D;45;82;14;28;11;14;49;12;33;27;9;4;17;22;4;46;14;0;0;41;93;72;27;13;18;48;16;23;23;14;2;12;16;10;44;18;1;0
400975549;Vis;Thunder;1;1;1;2;125;105;D;44;93;12;31;25;33;50;10;30;17;14;4;13;12;14;54;28;0;0;37;77;82;28;23;31;55;11;35;27;7;8;25;38;14;40;24;5;0
400975549;L;Warriors;1;2;1;1;105;125;V;37;77;82;28;23;31;55;11;35;27;7;8;25;38;14;40;24;5;0;44;93;12;31;25;33;50;10;30;17;14;4;13;12;14;54;28;0;0
400975550;Vis;Suns;1;0;1;0;93;112;V;36;94;82;29;13;23;56;16;32;24;4;4;11;15;11;38;18;1;0;39;83;11;26;23;26;59;12;44;19;7;7;14;15;25;52;21;0;0
400975550;L;Lakers;1;0;1;0;112;93;D;39;83;11;26;23;26;59;12;44;19;7;7;14;15;25;52;21;0;0;36;94;82;29;13;23;56;16;32;24;4;4;11;15;11;38;18;1;0
400975551;Vis;Nets;0;0;0;1;106;115;D;39;90;17;51;11;12;54;8;42;33;4;6;20;24;11;38;20;1;0;44;92;92;24;18;25;53;8;38;20;10;3;7;10;15;60;12;1;0
400975551;L;Pistons;0;1;0;0;115;106;V;44;92;92;24;18;25;53;8;38;20;10;3;7;10;15;60;12;1;0;39;90;17;51;11;12;54;8;42;33;4;6;20;24;11;38;20;1;0
400975552;Vis;Rockets;1;2;0;1;109;101;V;38;74;12;31;21;26;44;4;31;16;8;6;10;11;7;40;16;0;0;39;88;13;32;10;12;48;15;26;23;3;3;13;21;2;44;17;0;0
400975552;L;Heat;0;1;1;2;101;109;D;39;88;13;32;10;12;48;15;26;23;3;3;13;21;2;44;17;0;0;38;74;12;31;21;26;44;4;31;16;8;6;10;11;7;40;16;0;0
400975553;Vis;Timberwolves;1;2;0;2;138;140;V;54;93;19;33;11;12;37;4;31;33;7;4;12;16;8;44;19;0;1;52;88;21;41;15;23;47;7;34;33;5;1;16;25;16;50;21;0;0
400975553;L;Cavaliers;0;2;1;2;140;138;D;52;88;21;41;15;23;47;7;34;33;5;1;16;25;16;50;21;0;0;54;93;19;33;11;12;37;4;31;33;7;4;12;16;8;44;19;0;1
400975554;Vis;Jazz;1;1;1;0;92;88;V;29;69;62;22;28;33;52;9;34;14;6;4;20;16;10;26;16;1;0;34;81;82;23;12;16;44;9;27;18;12;5;16;17;17;24;26;4;0
400975554;L;Grizzlies;1;0;1;1;88;92;D;34;81;82;23;12;16;44;9;27;18;12;5;16;17;17;24;26;4;0;29;69;62;22;28;33;52;9;34;14;6;4;20;16;10;26;16;1;0
400975556;Vis;Spurs;1;2;1;0;129;81;D;46;93;16;32;21;27;71;14;48;26;6;6;12;13;12;46;17;0;0;33;97;33;32;12;18;52;11;33;15;8;4;11;14;12;46;23;0;0
400975556;L;Suns;1;0;1;2;81;129;V;33;97;33;32;12;18;52;11;33;15;8;4;11;14;12;46;23;0;0;46;93;16;32;21;27;71;14;48;26;6;6;12;13;12;46;17;0;0
400975557;Vis;Hawks;0;0;0;0;98;100;D;37;87;12;30;12;18;60;9;37;25;4;7;17;17;3;36;23;0;0;36;84;92;29;19;22;47;8;28;20;10;6;13;8;20;44;22;0;0
400975557;L;Magic;0;0;0;0;100;98;V;36;84;92;29;19;22;47;8;28;20;10;6;13;8;20;44;22;0;0;37;87;12;30;12;18;60;9;37;25;4;7;17;17;3;36;23;0;0
400975558;Vis;Knicks;0;0;0;2;88;113;D;33;83;72;27;15;18;51;5;38;19;4;8;16;12;2;38;15;1;0;43;95;16;43;11;14;57;9;43;31;11;5;9;6;10;50;17;3;0
400975558;L;Raptors;0;2;0;0;113;88;V;43;95;16;43;11;14;57;9;43;31;11;5;9;6;10;50;17;3;0;33;83;72;27;15;18;51;5;38;19;4;8;16;12;2;38;15;1;0
400975559;Vis;Celtics;0;2;0;2;110;104;D;39;84;92;26;23;34;57;7;38;16;9;6;18;25;7;42;20;3;0;38;95;12;26;16;20;60;17;35;28;11;4;22;24;16;40;23;1;0
400975559;L;Wizards;0;2;0;2;104;110;V;38;95;12;26;16;20;60;17;35;28;11;4;22;24;16;40;23;1;0;39;84;92;26;23;34;57;7;38;16;9;6;18;25;7;42;20;3;0
400975560;Vis;Hornets;0;1;1;1;103;109;D;38;98;13;33;14;17;54;7;37;17;10;3;12;6;6;32;16;0;0;41;90;93;31;18;22;62;9;48;18;7;7;17;21;10;58;19;0;0
400975560;L;Trail Blazers;1;1;0;1;109;103;V;41;90;93;31;18;22;62;9;48;18;7;7;17;21;10;58;19;0;0;38;98;13;33;14;17;54;7;37;17;10;3;12;6;6;32;16;0;0
400975561;Vis;Mavericks;1;0;1;2;103;121;D;40;92;93;37;14;17;45;9;25;19;15;7;12;13;17;46;16;1;0;45;88;14;29;17;20;56;18;33;37;6;7;16;20;22;48;18;1;0
400975561;L;Warriors;1;2;1;0;121;103;V;45;88;14;29;17;20;56;18;33;37;6;7;16;20;22;48;18;1;0;40;92;93;37;14;17;45;9;25;19;15;7;12;13;17;46;16;1;0
400975562;Vis;Thunder;1;1;1;0;81;106;V;32;90;83;34;91;19;64;17;33;16;6;4;14;12;12;42;11;1;0;42;96;10;31;12;13;59;13;38;28;5;7;8;10;11;58;19;0;0
400975562;L;Lakers;1;0;1;1;106;81;D;42;96;10;31;12;13;59;13;38;28;5;7;8;10;11;58;19;0;0;32;90;83;34;91;19;64;17;33;16;6;4;14;12;12;42;11;1;0
400975563;Vis;Clippers;1;1;0;1;108;95;D;42;91;10;30;14;15;59;14;43;23;6;3;10;10;12;52;16;3;0;36;88;10;31;13;17;47;7;33;22;5;5;9;14;8;40;16;2;0
400975563;L;Pistons;0;1;1;1;95;108;V;36;88;10;31;13;17;47;7;33;22;5;5;9;14;8;40;16;2;0;42;91;10;30;14;15;59;14;43;23;6;3;10;10;12;52;16;3;0
400975564;Vis;Pelicans;1;1;0;1;82;100;V;33;95;83;31;81;16;61;8;38;17;8;6;12;13;8;32;12;0;0;39;93;14;34;89;89;64;8;50;26;10;4;16;17;4;40;16;1;0
400975564;L;76ers;0;1;1;1;100;82;D;39;93;14;34;89;89;64;8;50;26;10;4;16;17;4;40;16;1;0;33;95;83;31;81;16;61;8;38;17;8;6;12;13;8;32;12;0;0
400975565;Vis;Cavaliers;0;2;0;0;123;107;D;46;86;15;35;16;24;50;6;37;31;8;4;9;14;26;48;17;0;0;37;83;16;44;17;19;46;6;36;20;4;4;12;15;18;34;18;3;0
400975565;L;Hawks;0;0;0;2;107;123;V;37;83;16;44;17;19;46;6;36;20;4;4;12;15;18;34;18;3;0;46;86;15;35;16;24;50;6;37;31;8;4;9;14;26;48;17;0;0
400975566;Vis;Pacers;0;2;0;2;97;91;V;37;83;52;20;18;22;64;13;40;18;6;5;15;20;14;42;20;0;0;34;89;72;27;16;20;45;12;26;16;5;8;10;10;7;38;21;3;0
400975566;L;Celtics;0;2;0;2;91;97;D;34;89;72;27;16;20;45;12;26;16;5;8;10;10;7;38;21;3;0;37;83;52;20;18;22;64;13;40;18;6;5;15;20;14;42;20;0;0
400975567;Vis;Bucks;0;2;0;1;85;91;D;32;76;62;20;15;17;45;2;35;18;9;9;18;12;7;42;20;1;0;32;88;10;26;17;18;58;13;38;16;7;7;16;22;4;36;21;1;0
400975567;L;Heat;0;1;0;2;91;85;V;32;88;10;26;17;18;58;13;38;16;7;7;16;22;4;36;21;1;0;32;76;62;20;15;17;45;2;35;18;9;9;18;12;7;42;20;1;0
400975568;Vis;Timberwolves;1;2;0;0;113;114;V;41;87;82;22;23;28;53;11;35;19;8;4;14;22;4;52;22;1;0;41;83;92;26;23;30;47;5;34;22;5;4;11;12;10;42;19;1;0
400975568;L;Bulls;0;0;1;2;114;113;D;41;83;92;26;23;30;47;5;34;22;5;4;11;12;10;42;19;1;0;41;87;82;22;23;28;53;11;35;19;8;4;14;22;4;52;22;1;0
400975569;Vis;Nuggets;1;1;1;2;104;130;D;42;88;32;28;17;21;44;7;32;25;7;2;10;6;8;60;20;0;0;43;86;19;41;25;34;58;11;37;26;5;7;12;15;13;42;16;1;0
400975569;L;Rockets;1;2;1;1;130;104;V;43;86;19;41;25;34;58;11;37;26;5;7;12;15;13;42;16;1;0;42;88;32;28;17;21;44;7;32;25;7;2;10;6;8;60;20;0;0
400975570;Vis;Hornets;0;1;1;1;94;106;D;35;85;92;24;15;19;40;5;28;17;8;2;7;8;5;30;18;0;0;41;84;10;29;14;17;60;7;42;29;5;7;14;11;11;58;17;0;0
400975570;L;Jazz;1;1;0;1;106;94;V;41;84;10;29;14;17;60;7;42;29;5;7;14;11;11;58;17;0;0;35;85;92;24;15;19;40;5;28;17;8;2;7;8;5;30;18;0;0
400975571;Vis;Trail Blazers;1;1;1;0;118;100;V;43;88;15;35;17;18;52;9;36;18;10;4;11;10;10;48;21;0;0;38;90;92;23;15;21;52;12;31;25;5;3;12;15;6;40;19;1;0
400975571;L;Kings;1;0;1;1;100;118;D;38;90;92;23;15;21;52;12;31;25;5;3;12;15;6;40;19;1;0;43;88;15;35;17;18;52;9;36;18;10;4;11;10;10;48;21;0;0
400975572;Vis;Pelicans;1;1;0;0;138;128;V;52;106;92;24;25;39;73;14;45;23;10;10;15;22;18;70;18;0;0;43;114;21;59;21;22;67;18;42;30;10;3;17;14;20;38;30;1;0
400975572;L;Nets;0;0;1;1;128;138;D;43;114;21;59;21;22;67;18;42;30;10;3;17;14;20;38;30;1;0;52;106;92;24;25;39;73;14;45;23;10;10;15;22;18;70;18;0;0
400975573;Vis;Bucks;0;2;0;0;111;104;D;43;82;92;25;16;20;44;8;33;28;7;4;12;9;16;42;16;1;0;37;83;83;30;22;26;49;10;31;23;7;3;12;16;10;52;14;0;0
400975573;L;Magic;0;0;0;2;104;111;V;37;83;83;30;22;26;49;10;31;23;7;3;12;16;10;52;14;0;0;43;82;92;25;16;20;44;8;33;28;7;4;12;9;16;42;16;1;0
400975574;Vis;Clippers;1;1;0;1;98;112;V;38;88;83;32;14;23;62;11;42;20;7;5;17;15;7;50;16;0;0;43;90;13;33;13;17;48;6;39;32;12;8;12;17;33;50;18;0;0
400975574;L;76ers;0;1;1;1;112;98;D;43;90;13;33;13;17;48;6;39;32;12;8;12;17;33;50;18;0;0;38;88;83;32;14;23;62;11;42;20;7;5;17;15;7;50;16;0;0
400975575;Vis;Wizards;0;2;0;0;101;90;V;38;82;13;38;12;14;45;6;35;31;8;3;14;14;10;40;17;1;0;34;80;93;32;13;16;50;9;36;23;11;2;16;14;20;30;16;1;1
400975575;L;Bulls;0;0;0;2;90;101;D;34;80;93;32;13;16;50;9;36;23;11;2;16;14;20;30;16;1;1;38;82;13;38;12;14;45;6;35;31;8;3;14;14;10;40;17;1;0
400975576;Vis;Lakers;1;0;1;0;123;130;D;46;84;16;34;15;22;44;9;28;29;7;0;17;29;23;44;25;1;1;48;89;12;27;22;27;47;10;30;32;8;3;11;15;13;52;21;0;0
