Partido;Local;Equipo;Conferencia;Nivel;ConfRival;NivelRival;Puntos;Ptsencontra;Ganador;T2A;T2I;T3A;T3I;TLA;TLI;Reb;RebO;RebD;Asist;Robos;Tapones;Perdidas;Ptsperdida;Ptscontrataque;Ptszona;Faltas;Tecnicas;Intecionales;T2AR;T2IR;T3AR;T3IR;TLAR;TLIR;RebR;RebOR;RebDR;AsistR;RobosR;TaponesR;PerdidasR;PtsperdidaR;PtscontrataqueR;PtszonaR;FaltasR;TecnicasR;IntencionalesR
400975412;0;Pacers;0;2;1;1;86;100;0;36;91;7;26;7;13;54;10;36;17;4;4;8;7;11;36;16;1;0;37;94;10;32;16;16;64;14;43;17;6;7;11;7;6;40;11;1;0
400975412;1;Trail Blazers;1;1;0;2;100;86;1;37;94;10;32;16;16;64;14;43;17;6;7;11;7;6;40;11;1;0;36;91;7;26;7;13;54;10;36;17;4;4;8;7;11;36;16;1;0
400975413;0;Spurs;1;2;0;2;83;86;1;31;91;5;20;16;20;61;17;39;18;9;7;12;15;8;36;13;0;0;34;85;9;26;9;14;59;9;41;16;8;1;14;15;4;32;19;0;0
400975413;1;Raptors;0;2;1;2;86;83;0;34;85;9;26;9;14;59;9;41;16;8;1;14;15;4;32;19;0;0;31;91;5;20;16;20;61;17;39;18;9;7;12;15;8;36;13;0;0
400975414;0;Heat;0;1;0;0;95;101;0;35;84;7;22;18;25;52;12;31;22;7;7;13;11;5;46;22;1;0;36;76;9;32;20;26;50;10;34;20;5;8;14;17;7;50;18;0;0
400975414;1;Nets;0;0;0;1;101;95;1;36;76;9;32;20;26;50;10;34;20;5;8;14;17;7;50;18;0;0;35;84;7;22;18;25;52;12;31;22;7;7;13;11;5;46;22;1;0
400975415;0;Wizards;0;2;0;1;122;112;1;41;82;16;35;24;27;45;8;26;28;10;4;13;19;15;46;20;1;0;40;80;10;30;22;26;43;7;28;25;8;3;14;17;9;32;22;1;0
400975415;1;Pistons;0;1;0;2;112;122;0;40;80;10;30;22;26;43;7;28;25;8;3;14;17;9;32;22;1;0;41;82;16;35;24;27;45;8;26;28;10;4;13;19;15;46;20;1;0
400975416;0;Kings;1;0;1;0;88;106;1;32;80;11;27;13;18;50;11;33;18;10;3;21;26;12;42;20;1;0;39;88;10;34;18;23;57;14;35;24;12;5;13;16;19;38;17;0;0
400975416;1;Grizzlies;1;0;1;0;106;88;0;39;88;10;34;18;23;57;14;35;24;12;5;13;16;19;38;17;0;0;32;80;11;27;13;18;50;11;33;18;10;3;21;26;12;42;20;1;0
400975417;0;Suns;1;0;1;1;108;100;1;40;81;14;33;14;20;44;4;33;28;9;6;12;14;12;44;21;0;1;35;78;14;36;16;21;51;7;35;23;7;5;16;18;23;36;20;2;0
400975417;1;Nuggets;1;1;1;0;100;108;0;35;78;14;36;16;21;51;7;35;23;7;5;16;18;23;36;20;2;0;40;81;14;33;14;20;44;4;33;28;9;6;12;14;12;44;21;0;1
400975418;0;Knicks;0;0;1;1;117;115;1;44;89;11;20;18;23;45;7;29;23;6;6;12;13;6;48;26;0;0;42;91;11;31;20;30;64;15;37;19;4;6;17;16;6;48;20;1;0
400975418;1;Jazz;1;1;0;0;115;117;0;42;91;11;31;20;30;64;15;37;19;4;6;17;16;6;48;20;1;0;44;89;11;20;18;23;45;7;29;23;6;6;12;13;6;48;26;0;0
400975419;0;Pacers;0;2;1;0;86;99;1;37;97;2;25;10;13;53;12;32;15;9;4;9;10;13;58;18;1;0;44;80;9;28;2;14;58;6;41;26;7;6;15;16;18;60;17;0;0
400975419;1;Lakers;1;0;0;2;99;86;0;44;80;9;28;2;14;58;6;41;26;7;6;15;16;18;60;17;0;0;37;97;2;25;10;13;53;12;32;15;9;4;9;10;13;58;18;1;0
400975420;0;Thunder;1;1;0;2;148;124;1;58;100;14;30;18;28;64;16;36;37;9;2;14;21;10;66;23;2;0;46;89;10;37;22;27;36;3;25;32;7;4;15;18;19;54;18;0;0
400975420;1;Cavaliers;0;2;1;1;124;148;0;46;89;10;37;22;27;36;3;25;32;7;4;15;18;19;54;18;0;0;58;100;14;30;18;28;64;16;36;37;9;2;14;21;10;66;23;2;0
400975421;0;Bulls;0;0;0;0;113;97;0;40;80;14;32;19;21;50;4;44;31;8;1;16;19;11;46;23;0;0;35;92;11;48;16;23;56;9;36;27;5;4;14;12;14;34;21;0;0
400975421;1;Hawks;0;0;0;0;97;113;1;35;92;11;48;16;23;56;9;36;27;5;4;14;12;14;34;21;0;0;40;80;14;32;19;21;50;4;44;31;8;1;16;19;11;46;23;0;0
400975422;0;Heat;0;1;0;1;106;105;0;43;87;13;28;7;12;53;8;39;28;5;6;14;12;8;50;17;0;0;41;90;7;27;16;21;50;8;35;22;9;8;8;11;6;46;12;0;0
400975422;1;Hornets;0;1;0;1;105;106;1;41;90;7;27;16;21;50;8;35;22;9;8;8;11;6;46;12;0;0;43;87;13;28;7;12;53;8;39;28;5;6;14;12;8;50;17;0;0
400975423;0;Grizzlies;1;0;1;1;104;111;0;37;82;15;35;15;16;46;10;34;22;2;1;14;12;11;26;29;2;0;39;78;7;27;26;32;45;6;35;23;6;5;11;9;9;54;15;0;0
400975423;1;Pelicans;1;1;1;0;111;104;1;39;78;7;27;26;32;45;6;35;23;6;5;11;9;9;54;15;0;0;37;82;15;35;15;16;46;10;34;22;2;1;14;12;11;26;29;2;0
400975424;0;Bucks;0;2;0;1;94;116;1;33;82;10;32;18;22;44;8;27;20;10;3;18;22;11;32;20;0;0;45;85;10;25;16;19;52;11;34;32;9;4;18;20;12;62;18;1;0
400975424;1;76ers;0;1;0;2;116;94;0;45;85;10;25;16;19;52;11;34;32;9;4;18;20;12;62;18;1;0;33;82;10;32;18;22;44;8;27;20;10;3;18;22;11;32;20;0;0
400975425;0;Warriors;1;2;1;2;108;116;1;40;82;17;36;11;15;42;4;29;31;8;10;19;23;6;34;24;0;0;41;87;14;37;20;29;59;12;34;19;14;3;16;13;11;48;18;1;0
400975425;1;Rockets;1;2;1;2;116;108;0;41;87;14;37;20;29;59;12;34;19;14;3;16;13;11;48;18;1;0;40;82;17;36;11;15;42;4;29;31;8;10;19;23;6;34;24;0;0
400975426;0;Raptors;0;2;1;2;109;115;0;39;83;12;33;19;21;41;8;27;23;7;7;15;14;15;40;30;0;0;38;81;7;16;32;42;58;15;29;21;4;3;11;13;2;44;20;0;0
400975426;1;Timberwolves;1;2;0;2;115;109;1;38;81;7;16;32;42;58;15;29;21;4;3;11;13;2;44;20;0;0;39;83;12;33;19;21;41;8;27;23;7;7;15;14;15;40;30;0;0
400975427;0;Clippers;1;1;1;1;113;125;0;36;82;11;36;30;38;37;7;27;18;17;2;14;24;4;38;24;0;0;45;82;11;28;24;32;62;11;45;21;9;3;21;22;16;50;29;0;0
400975427;1;Jazz;1;1;1;1;125;113;1;45;82;11;28;24;32;62;11;45;21;9;3;21;22;16;50;29;0;0;36;82;11;36;30;38;37;7;27;18;17;2;14;24;4;38;24;0;0
400975428;0;Mavericks;1;0;1;1;108;117;0;38;83;10;25;22;28;48;11;26;19;9;5;9;2;15;36;21;2;0;45;86;18;36;9;10;45;9;31;19;3;3;14;17;6;42;23;2;0
400975428;1;Trail Blazers;1;1;1;0;117;108;1;45;86;18;36;9;10;45;9;31;19;3;3;14;17;6;42;23;2;0;38;83;10;25;22;28;48;11;26;19;9;5;9;2;15;36;21;2;0
400975429;0;Magic;0;0;0;2;103;95;1;43;92;6;21;11;16;54;13;31;20;7;9;10;8;11;62;19;1;0;37;85;8;27;13;14;49;11;33;22;6;9;15;23;6;50;18;0;0
400975429;1;Celtics;0;2;0;0;95;103;0;37;85;8;27;13;14;49;11;33;22;6;9;15;23;6;50;18;0;0;43;92;6;21;11;16;54;13;31;20;7;9;10;8;11;62;19;1;0
400975430;0;Knicks;0;0;1;0;107;127;0;44;81;12;25;7;10;40;7;26;32;3;5;17;23;7;42;20;1;0;51;91;10;26;15;21;46;12;27;31;10;3;6;9;22;60;18;0;0
400975430;1;Lakers;1;0;0;0;127;107;1;51;91;10;26;15;21;46;12;27;31;10;3;6;9;22;60;18;0;0;44;81;12;25;7;10;40;7;26;32;3;5;17;23;7;42;20;1;0
400975431;0;Nets;0;0;0;1;101;100;0;37;80;13;31;14;20;52;7;39;23;1;3;15;24;7;40;18;0;0;38;90;9;29;15;17;51;7;36;21;3;4;7;3;4;44;19;0;0
400975431;1;Pistons;0;1;0;0;100;101;1;38;90;9;29;15;17;51;7;36;21;3;4;7;3;4;44;19;0;0;37;80;13;31;14;20;52;7;39;23;1;3;15;24;7;40;18;0;0
400975432;0;Pacers;0;2;1;2;94;86;0;37;84;4;19;16;17;45;7;34;14;14;1;10;14;9;34;15;0;0;35;82;9;34;7;12;55;10;36;24;8;10;20;17;14;36;14;0;0
400975432;1;Spurs;1;2;0;2;86;94;1;35;82;9;34;7;12;55;10;36;24;8;10;20;17;14;36;14;0;0;37;84;4;19;16;17;45;7;34;14;14;1;10;14;9;34;15;0;0
400975433;0;Kings;1;0;0;1;107;112;1;43;97;10;22;11;15;50;10;32;27;8;3;9;12;6;50;22;0;0;38;86;16;40;20;25;61;11;37;22;4;10;17;25;12;32;14;2;0
400975433;1;Hornets;0;1;1;0;112;107;0;38;86;16;40;20;25;61;11;37;22;4;10;17;25;12;32;14;2;0;43;97;10;22;11;15;50;10;32;27;8;3;9;12;6;50;22;0;0
400975434;0;Jazz;1;1;0;0;90;104;1;33;76;4;15;20;28;47;7;32;20;8;6;17;22;9;42;15;0;0;40;83;12;26;12;12;47;10;34;24;8;5;18;18;6;42;24;1;0
400975434;1;Hawks;0;0;1;1;104;90;0;40;83;12;26;12;12;47;10;34;24;8;5;18;18;6;42;24;1;0;33;76;4;15;20;28;47;7;32;20;8;6;17;22;9;42;15;0;0
400975435;0;Heat;0;1;1;2;90;99;0;39;82;7;30;5;9;51;9;33;18;7;4;18;18;10;56;18;1;0;36;81;15;37;12;18;47;8;30;20;10;3;14;17;6;34;15;0;0
400975435;1;Rockets;1;2;0;1;99;90;1;36;81;15;37;12;18;47;8;30;20;10;3;14;17;6;34;15;0;0;39;82;7;30;5;9;51;9;33;18;7;4;18;18;10;56;18;1;0
400975436;0;76ers;0;1;1;0;101;105;0;32;71;14;31;23;31;56;16;32;21;2;4;24;39;10;34;28;0;1;33;78;10;26;29;35;42;11;21;14;14;2;12;11;14;34;26;2;0
400975436;1;Grizzlies;1;0;0;1;105;101;1;33;78;10;26;29;35;42;11;21;14;14;2;12;11;14;34;26;2;0;32;71;14;31;23;31;56;16;32;21;2;4;24;39;10;34;28;0;1
400975437;0;Suns;1;0;0;2;105;109;1;39;79;9;26;18;20;43;9;25;31;12;2;22;26;16;60;26;3;0;38;71;5;17;28;37;41;8;24;20;14;5;18;23;16;50;22;2;0
400975437;1;Bucks;0;2;1;0;109;105;0;38;71;5;17;28;37;41;8;24;20;14;5;18;23;16;50;22;2;0;39;79;9;26;18;20;43;9;25;31;12;2;22;26;16;60;26;3;0
400975438;0;Bulls;0;0;1;1;128;132;0;45;92;8;31;30;34;59;6;48;31;8;6;24;22;19;66;32;0;0;47;113;16;44;22;26;62;15;40;32;14;3;13;17;12;56;28;1;0
400975438;1;Pelicans;1;1;0;0;132;128;1;47;113;16;44;22;26;62;15;40;32;14;3;13;17;12;56;28;1;0;45;92;8;31;30;34;59;6;48;31;8;6;24;22;19;66;32;0;0
400975439;0;Wizards;0;2;1;0;75;98;1;26;86;7;32;16;27;60;17;30;15;7;5;12;12;7;20;18;2;0;38;87;10;31;12;17;65;9;43;20;9;9;11;9;6;42;21;3;0
400975439;1;Mavericks;1;0;0;2;98;75;0;38;87;10;31;12;17;65;9;43;20;9;9;11;9;6;42;21;3;0;26;86;7;32;16;27;60;17;30;15;7;5;12;12;7;20;18;2;0
400975440;0;Trail Blazers;1;1;1;1;101;104;1;36;85;8;25;21;26;51;11;33;19;11;6;12;15;12;42;22;0;1;34;83;10;30;26;33;59;14;35;23;7;8;15;22;10;34;20;0;0
400975440;1;Nuggets;1;1;1;1;104;101;0;34;83;10;30;26;33;59;14;35;23;7;8;15;22;10;34;20;0;0;36;85;8;25;21;26;51;11;33;19;11;6;12;15;12;42;22;0;1
400975441;0;Timberwolves;1;2;1;1;126;118;1;43;91;7;22;33;39;52;18;29;20;5;4;15;20;13;58;22;0;0;47;84;9;27;15;22;46;8;32;31;4;1;17;20;25;72;27;4;0
400975441;1;Clippers;1;1;1;2;118;126;0;47;84;9;27;15;22;46;8;32;31;4;1;17;20;25;72;27;4;0;43;91;7;22;33;39;52;18;29;20;5;4;15;20;13;58;22;0;0
400975442;0;Kings;1;0;0;0;105;99;0;43;87;8;26;11;13;50;11;33;24;9;11;14;16;7;52;15;0;0;36;83;11;31;16;19;46;11;29;23;9;4;17;22;20;46;17;0;0
400975442;1;Magic;0;0;1;0;99;105;1;36;83;11;31;16;19;46;11;29;23;9;4;17;22;20;46;17;0;0;43;87;8;26;11;13;50;11;33;24;9;11;14;16;7;52;15;0;0
400975443;0;Nets;0;0;1;1;108;109;0;37;79;16;38;18;25;57;8;37;27;1;5;14;13;11;34;25;0;0;40;94;7;25;22;32;56;16;34;12;8;4;4;5;14;36;18;0;0
400975443;1;Thunder;1;1;0;0;109;108;1;40;94;7;25;22;32;56;16;34;12;8;4;4;5;14;36;18;0;0;37;79;16;38;18;25;57;8;37;27;1;5;14;13;11;34;25;0;0
400975444;0;Cavaliers;0;2;1;2;102;114;0;35;72;6;21;26;31;44;6;35;19;6;3;18;21;10;44;14;0;0;47;94;8;28;12;16;49;13;32;23;11;4;10;8;24;48;19;1;0
400975444;1;Spurs;1;2;0;2;114;102;1;47;94;8;28;12;16;49;13;32;23;11;4;10;8;24;48;19;1;0;35;72;6;21;26;31;44;6;35;19;6;3;18;21;10;44;14;0;0
400975445;0;Knicks;0;0;1;2;112;123;0;43;83;9;22;17;19;41;6;32;28;4;0;14;16;12;46;20;1;0;46;83;13;30;18;20;40;3;33;40;6;3;12;13;25;44;16;2;0
400975445;1;Warriors;1;2;0;0;123;112;1;46;83;13;30;18;20;40;3;33;40;6;3;12;13;25;44;16;2;0;43;83;9;22;17;19;41;6;32;28;4;0;14;16;12;46;20;1;0
400975446;0;Celtics;0;2;1;0;107;108;0;42;90;15;44;8;10;48;7;35;22;3;5;11;15;5;44;25;1;0;40;91;7;26;21;36;68;14;37;18;6;2;10;13;12;58;16;0;0
400975446;1;Lakers;1;0;0;2;108;107;1;40;91;7;26;21;36;68;14;37;18;6;2;10;13;12;58;16;0;0;42;90;15;44;8;10;48;7;35;22;3;5;11;15;5;44;25;1;0
400975447;0;Pelicans;1;1;0;1;101;96;1;39;87;9;26;14;18;52;8;34;26;6;10;16;20;4;38;19;1;0;36;85;6;21;18;31;62;10;39;16;5;6;14;16;6;52;23;1;0
400975447;1;Hornets;0;1;1;1;96;101;0;36;85;6;21;18;31;62;10;39;16;5;6;14;16;6;52;23;1;0;39;87;9;26;14;18;52;8;34;26;6;10;16;20;4;38;19;1;0
400975448;0;Jazz;1;1;0;1;98;95;0;38;96;10;31;12;16;58;9;35;24;11;9;15;15;7;38;15;0;0;38;97;7;31;12;18;69;15;42;23;10;7;20;17;17;58;16;0;0
400975448;1;Pistons;0;1;1;1;95;98;1;38;97;7;31;12;18;69;15;42;23;10;7;20;17;17;58;16;0;0;38;96;10;31;12;16;58;9;35;24;11;9;15;15;7;38;15;0;0
400975449;0;Suns;1;0;0;2;101;116;1;35;84;9;35;22;29;52;10;32;22;3;2;16;26;18;40;26;0;0;45;80;9;24;17;25;47;3;36;32;11;4;12;14;36;58;24;1;0
400975449;1;Pacers;0;2;1;0;116;101;0;45;80;9;24;17;25;47;3;36;32;11;4;12;14;36;58;24;1;0;35;84;9;35;22;29;52;10;32;22;3;2;16;26;18;40;26;0;0
400975450;0;Bulls;0;0;0;1;101;115;1;36;94;11;37;18;22;53;10;33;20;8;2;11;11;9;40;15;1;0;42;81;16;32;15;20;53;6;42;31;6;7;15;10;16;32;20;0;0
400975450;1;76ers;0;1;0;0;115;101;0;42;81;16;32;15;20;53;6;42;31;6;7;15;10;16;32;20;0;0;36;94;11;37;18;22;53;10;33;20;8;2;11;11;9;40;15;1;0
400975451;0;Raptors;0;2;0;0;108;93;1;39;89;14;36;16;25;66;12;40;25;10;12;17;19;23;40;22;0;0;37;94;7;21;12;17;55;12;35;19;8;9;17;18;10;46;21;1;0
400975451;1;Hawks;0;0;0;2;93;108;0;37;94;7;21;12;17;55;12;35;19;8;9;17;18;10;46;21;1;0;39;89;14;36;16;25;66;12;40;25;10;12;17;19;23;40;22;0;0
400975452;0;Rockets;1;2;1;0;104;97;1;36;82;21;51;11;23;55;7;37;20;8;3;10;15;11;26;19;0;0;35;82;15;35;12;18;56;9;40;24;5;2;14;16;32;30;21;0;0
400975452;1;Mavericks;1;0;1;2;97;104;0;35;82;15;35;12;18;56;9;40;24;5;2;14;16;32;30;21;0;0;36;82;21;51;11;23;55;7;37;20;8;3;10;15;11;26;19;0;0
400975453;0;Spurs;1;2;1;0;108;85;1;38;82;10;24;22;25;46;11;34;29;9;6;14;14;12;48;19;0;0;36;83;2;18;11;14;51;9;32;19;7;4;18;20;16;48;25;0;0
400975453;1;Grizzlies;1;0;1;2;85;108;0;36;83;2;18;11;14;51;9;32;19;7;4;18;20;16;48;25;0;0;38;82;10;24;22;25;46;11;34;29;9;6;14;14;12;48;19;0;0
400975454;0;Timberwolves;1;2;1;1;114;123;0;45;84;6;16;18;22;42;5;28;20;7;2;9;8;8;52;14;0;0;45;82;17;31;16;21;43;6;31;24;4;1;11;17;12;44;16;0;0
400975454;1;Trail Blazers;1;1;1;2;123;114;1;45;82;17;31;16;21;43;6;31;24;4;1;11;17;12;44;16;0;0;45;84;6;16;18;22;42;5;28;20;7;2;9;8;8;52;14;0;0
400975455;0;Celtics;0;2;1;1;113;102;0;39;93;14;40;21;22;53;10;37;25;10;3;13;15;10;28;28;1;0;35;79;5;21;27;39;58;10;30;26;6;5;19;16;21;48;15;1;0
400975455;1;Clippers;1;1;0;2;102;113;1;35;79;5;21;27;39;58;10;30;26;6;5;19;16;21;48;15;1;0;39;93;14;40;21;22;53;10;37;25;10;3;13;15;10;28;28;1;0
400975456;0;Kings;1;0;0;1;89;88;1;38;81;5;12;8;14;47;5;33;17;3;6;13;13;6;42;21;1;0;31;82;12;34;14;18;57;7;39;19;8;4;17;20;8;32;19;0;0
400975456;1;Heat;0;1;1;0;88;89;0;31;82;12;34;14;18;57;7;39;19;8;4;17;20;8;32;19;0;0;38;81;5;12;8;14;47;5;33;17;3;6;13;13;6;42;21;1;0
400975457;0;Wizards;0;2;1;1;112;121;1;42;86;16;35;12;16;47;12;27;25;10;2;23;36;11;40;25;0;0;45;87;9;27;22;29;50;13;27;18;16;6;14;15;22;60;15;2;0
400975457;1;Thunder;1;1;0;2;121;112;0;45;87;9;27;22;29;50;13;27;18;16;6;14;15;22;60;15;2;0;42;86;16;35;12;16;47;12;27;25;10;2;23;36;11;40;25;0;0
400975458;0;Knicks;0;0;1;1;118;130;0;45;82;8;21;20;24;39;3;30;32;9;5;10;16;12;52;20;0;0;48;80;14;28;20;24;38;2;30;36;3;2;13;17;13;54;20;0;0
400975458;1;Nuggets;1;1;0;0;130;118;1;48;80;14;28;20;24;38;2;30;36;3;2;13;17;13;54;20;0;0;45;82;8;21;20;24;39;3;30;32;9;5;10;16;12;52;20;0;0
400975459;0;Timberwolves;1;2;1;2;113;126;0;46;101;6;20;15;18;51;13;30;25;9;3;10;12;15;58;15;0;0;48;89;21;37;9;15;54;11;36;37;9;8;16;8;48;42;17;0;0
400975459;1;Warriors;1;2;1;2;126;113;1;48;89;21;37;9;15;54;11;36;37;9;8;16;8;48;42;17;0;0;46;101;6;20;15;18;51;13;30;25;9;3;10;12;15;58;15;0;0
400975460;0;Hawks;0;0;0;1;110;121;0;37;79;15;30;21;25;47;6;33;23;6;5;21;20;4;38;26;0;0;40;88;13;34;28;32;51;11;32;25;13;8;11;19;13;42;25;1;0
400975460;1;Hornets;0;1;0;0;121;110;1;40;88;13;34;28;32;51;11;32;25;13;8;11;19;13;42;25;1;0;37;79;15;30;21;25;47;6;33;23;6;5;21;20;4;38;26;0;0
400975461;0;Pacers;0;2;0;2;108;115;1;43;91;13;31;91;11;42;8;29;27;13;1;16;13;10;46;15;0;0;46;82;13;37;10;13;47;8;36;27;13;4;21;26;18;42;11;1;0
400975461;1;Cavaliers;0;2;0;2;115;108;0;46;82;13;37;10;13;47;8;36;27;13;4;21;26;18;42;11;1;0;43;91;13;31;91;11;42;8;29;27;13;1;16;13;10;46;15;0;0
400975462;0;Jazz;1;1;0;2;97;93;0;36;87;10;21;15;21;61;10;37;20;7;5;13;14;14;42;16;2;0;37;95;72;27;12;17;59;16;36;23;10;13;11;11;15;54;18;0;0
400975462;1;Raptors;0;2;1;1;93;97;1;37;95;72;27;12;17;59;16;36;23;10;13;11;11;15;54;18;0;0;36;87;10;21;15;21;61;10;37;20;7;5;13;14;14;42;16;2;0
400975463;0;Lakers;1;0;0;0;108;103;1;41;91;52;24;21;28;56;10;38;23;6;3;9;9;33;52;23;0;0;35;93;17;36;16;24;67;16;37;21;3;7;14;20;11;30;25;1;0
400975463;1;Bulls;0;0;1;0;103;108;0;35;93;17;36;16;24;67;16;37;21;3;7;14;20;11;30;25;1;0;41;91;52;24;21;28;56;10;38;23;6;3;9;9;33;52;23;0;0
400975464;0;Clippers;1;1;1;0;109;100;0;39;80;10;27;21;29;44;3;33;23;15;6;10;9;24;52;20;1;0;39;81;82;27;14;18;51;8;35;31;1;9;20;22;7;50;24;1;0
400975464;1;Grizzlies;1;0;1;1;100;109;1;39;81;82;27;14;18;51;8;35;31;1;9;20;22;7;50;24;1;0;39;80;10;27;21;29;44;3;33;23;15;6;10;9;24;52;20;1;0
400975465;0;Nets;0;0;0;2;91;116;1;33;89;83;34;17;20;52;11;34;18;5;2;14;17;7;48;19;0;0;43;83;12;23;18;20;49;3;41;28;9;6;10;5;14;28;17;1;0
400975465;1;Bucks;0;2;0;0;116;91;0;43;83;12;23;18;20;49;3;41;28;9;6;10;5;14;28;17;1;0;33;89;83;34;17;20;52;11;34;18;5;2;14;17;7;48;19;0;0
400975466;0;Rockets;1;2;1;1;113;115;1;36;78;12;36;29;35;41;2;33;22;10;2;13;21;28;38;23;0;0;44;82;11;27;16;21;50;6;36;36;8;5;16;20;10;56;26;0;0
400975466;1;Pelicans;1;1;1;2;115;113;0;44;82;11;27;16;21;50;6;36;36;8;5;16;20;10;56;26;0;0;36;78;12;36;29;35;41;2;33;22;10;2;13;21;28;38;23;0;0
400975467;0;Trail Blazers;1;1;1;0;107;93;1;39;79;10;30;19;23;59;10;44;20;4;6;15;14;7;34;17;1;0;35;89;10;30;13;17;43;8;29;17;9;3;5;5;9;40;19;0;0
400975467;1;Mavericks;1;0;1;1;93;107;0;35;89;10;30;13;17;43;8;29;17;9;3;5;5;9;40;19;0;0;39;79;10;30;19;23;59;10;44;20;4;6;15;14;7;34;17;1;0
400975468;0;76ers;0;1;1;2;97;78;0;38;79;92;21;12;18;56;12;38;23;5;4;10;11;14;44;20;0;0;30;75;32;24;15;18;39;5;31;20;6;5;10;13;11;42;14;0;0
400975468;1;Spurs;1;2;0;1;78;97;1;30;75;32;24;15;18;39;5;31;20;6;5;10;13;11;42;14;0;0;38;79;92;21;12;18;56;12;38;23;5;4;10;11;14;44;20;0;0
400975469;0;Knicks;0;0;1;0;107;85;0;41;85;92;25;16;22;60;10;39;25;7;10;16;12;17;50;20;1;0;33;94;11;33;81;13;56;12;30;15;6;3;15;20;10;36;24;3;1
400975469;1;Suns;1;0;0;0;85;107;1;33;94;11;33;81;13;56;12;30;15;6;3;15;20;10;36;24;3;1;41;85;92;25;16;22;60;10;39;25;7;10;16;12;17;50;20;1;0
400975470;0;Thunder;1;1;0;1;121;108;1;45;93;14;33;17;23;52;13;30;23;9;2;10;13;11;42;20;1;0;39;84;12;33;18;24;53;13;30;24;4;3;17;24;12;46;20;1;0
400975470;1;Pistons;0;1;1;1;108;121;0;39;84;12;33;18;24;53;13;30;24;4;3;17;24;12;46;20;1;0;45;93;14;33;17;23;52;13;30;23;9;2;10;13;11;42;20;1;0
400975471;0;Magic;0;0;0;2;112;114;0;42;77;82;25;20;32;46;13;27;21;6;7;16;18;19;50;18;1;0;47;87;51;18;15;19;45;9;29;25;9;1;10;8;8;60;24;0;0
400975471;1;Pacers;0;2;0;0;114;112;1;47;87;51;18;15;19;45;9;29;25;9;1;10;8;8;60;24;0;0;42;77;82;25;20;32;46;13;27;21;6;7;16;18;19;50;18;1;0
400975472;0;Wizards;0;2;0;0;129;104;1;49;85;18;32;13;14;46;7;31;40;7;6;13;17;15;38;21;0;0;38;88;12;43;16;21;46;11;21;24;2;4;13;11;2;36;15;0;0
400975472;1;Hawks;0;0;0;2;104;129;0;38;88;12;43;16;21;46;11;21;24;2;4;13;11;2;36;15;0;0;49;85;18;32;13;14;46;7;31;40;7;6;13;17;15;38;21;0;0
400975473;0;Hornets;0;1;0;1;91;95;1;29;84;52;24;28;35;55;12;34;12;6;6;8;13;8;42;15;3;0;38;85;82;26;11;18;61;11;40;25;4;5;14;20;4;56;24;1;0
400975473;1;Heat;0;1;0;1;95;91;0;38;85;82;26;11;18;61;11;40;25;4;5;14;20;4;56;24;1;0;29;84;52;24;28;35;55;12;34;12;6;6;8;13;8;42;15;3;0
400975474;0;Celtics;0;2;1;2;105;109;0;37;85;14;28;17;24;54;11;34;17;6;2;16;18;8;32;23;1;0;38;84;10;27;23;26;50;10;33;19;9;9;12;13;17;38;17;0;0
400975474;1;Warriors;1;2;0;2;109;105;1;38;84;10;27;23;26;50;10;33;19;9;9;12;13;17;38;17;0;0;37;85;14;28;17;24;54;11;34;17;6;2;16;18;8;32;23;1;0
400975475;0;Nets;0;0;1;2;97;111;0;38;82;93;30;12;15;44;11;31;22;4;6;16;24;9;50;19;3;0;42;95;42;21;23;26;59;16;33;20;9;7;7;8;2;42;12;1;0
400975475;1;Timberwolves;1;2;0;0;111;97;1;42;95;42;21;23;26;59;16;33;20;9;7;7;8;2;42;12;1;0;38;82;93;30;12;15;44;11;31;22;4;6;16;24;9;50;19;3;0
400975476;0;Mavericks;1;0;1;1;89;91;0;34;85;11;31;10;19;50;8;35;17;8;5;8;14;16;32;15;1;0;34;81;12;33;11;15;61;9;44;23;6;8;16;17;12;28;21;0;0
400975476;1;Nuggets;1;1;1;0;91;89;1;34;81;12;33;11;15;61;9;44;23;6;8;16;17;12;28;21;0;0;34;85;11;31;10;19;50;8;35;17;8;5;8;14;16;32;15;1;0
400975477;0;Bucks;0;2;0;0;110;96;0;41;77;13;28;15;25;49;7;36;28;11;4;15;13;15;32;16;0;0;36;87;12;34;12;15;51;10;31;25;8;2;16;16;8;40;18;1;0
400975477;1;Bulls;0;0;0;2;96;110;1;36;87;12;34;12;15;51;10;31;25;8;2;16;16;8;40;18;1;0;41;77;13;28;15;25;49;7;36;28;11;4;15;13;15;32;16;0;0
400975478;0;Suns;1;0;1;2;102;113;1;36;85;83;33;22;26;48;7;36;17;7;2;13;12;8;52;29;3;0;32;72;11;37;38;49;56;5;38;17;8;2;13;10;7;34;21;2;0
400975478;1;Rockets;1;2;1;0;113;102;0;32;72;11;37;38;49;56;5;38;17;8;2;13;10;7;34;21;2;0;36;85;83;33;22;26;48;7;36;17;7;2;13;12;8;52;29;3;0
400975479;0;Clippers;1;1;1;1;112;103;0;45;96;92;28;13;18;54;11;39;29;7;4;12;13;8;52;19;0;0;38;85;93;35;18;25;56;7;40;23;9;6;15;13;20;46;20;0;0
